age,workclass,education,education_num,marital_status,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,discretized_gross_income,workclass_sc,education_sc,marital_status_sc,occupation_sc
38,Private,Some-college,10,Divorced,Exec-managerial,Male,0,0,50,United-States,<=50K,Private,Some-college,Divorced,Manager
46,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1902,45,United-States,>50K,Gov,Masters,Married,Manager
24,Private,Assoc-acdm,12,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,Assoc-acdm,Never-married,Adm-clerical
26,Private,Bachelors,13,Never-married,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,Bachelors,Never-married,Adm-clerical
47,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Female,0,0,40,Puerto-Rico,<=50K,Private,School,Married,Service
40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,0,1887,40,United-States,>50K,Private,Some-college,Married,Service
31,Local-gov,Masters,14,Never-married,Prof-specialty,Female,0,0,50,United-States,<=50K,Gov,Masters,Never-married,Professional
42,Private,5th-6th,3,Married-spouse-absent,Farming-fishing,Male,0,0,35,Mexico,<=50K,Private,School,Married,Farming
48,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,0,0,70,United-States,>50K,Self-employed,Assoc-voc,Married,Service
56,Private,Some-college,10,Separated,Tech-support,Female,0,0,38,United-States,<=50K,Private,Some-college,Separated,Service
50,Private,HS-grad,9,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,>50K,Private,HS-grad,Married,Service
17,Private,10th,6,Never-married,Handlers-cleaners,Male,0,0,20,United-States,<=50K,Private,School,Never-married,Service
21,Private,HS-grad,9,Never-married,Other-service,Male,0,1719,25,United-States,<=50K,Private,HS-grad,Never-married,Service
50,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Adm-clerical
49,Private,HS-grad,9,Divorced,Sales,Female,0,0,32,United-States,<=50K,Private,HS-grad,Divorced,Sales
34,Private,HS-grad,9,Married-civ-spouse,Sales,Female,0,0,15,United-States,<=50K,Private,HS-grad,Married,Sales
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Male,0,0,60,United-States,>50K,Self-employed,HS-grad,Married,Sales
28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Male,0,0,40,United-States,>50K,Private,Some-college,Married,Adm-clerical
62,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,50,United-States,>50K,Self-employed,Bachelors,Married,Manager
23,Private,Bachelors,13,Never-married,Prof-specialty,Male,0,0,15,United-States,<=50K,Private,Bachelors,Never-married,Professional
24,State-gov,Masters,14,Never-married,Prof-specialty,Female,0,0,40,United-States,<=50K,Gov,Masters,Never-married,Professional
31,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Female,0,0,40,United-States,<=50K,Private,Assoc-voc,Married,Professional
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
58,Private,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Female,0,0,35,Poland,<=50K,Private,Assoc-acdm,Married,Priv-house-serv
39,Private,Masters,14,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K,Private,Masters,Married,Professional
21,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,42,United-States,<=50K,Private,HS-grad,Never-married,Service
39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
21,Private,Some-college,10,Never-married,Sales,Female,0,0,35,United-States,<=50K,Private,Some-college,Never-married,Sales
33,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K,Private,Assoc-voc,Married,Professional
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,50,United-States,>50K,Private,HS-grad,Married,Service
29,Local-gov,HS-grad,9,Never-married,Other-service,Female,0,0,40,United-States,<=50K,Gov,HS-grad,Never-married,Service
43,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,Cuba,<=50K,Private,HS-grad,Divorced,Service
22,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
25,Private,Masters,14,Never-married,Prof-specialty,Female,0,0,40,United-States,>50K,Private,Masters,Never-married,Professional
69,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K,Gov,Some-college,Married,Service
17,Private,11th,7,Never-married,Other-service,Female,0,0,25,United-States,<=50K,Private,School,Never-married,Service
54,Private,HS-grad,9,Widowed,Handlers-cleaners,Female,0,0,40,United-States,<=50K,Private,HS-grad,Widowed,Service
28,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,Ecuador,<=50K,Private,School,Married,Service
27,Local-gov,Assoc-voc,11,Never-married,Tech-support,Female,0,0,38,United-States,<=50K,Gov,Assoc-voc,Never-married,Service
35,Private,Assoc-acdm,12,Divorced,Craft-repair,Male,0,0,45,United-States,>50K,Private,Assoc-acdm,Divorced,Service
38,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Female,0,0,40,United-States,>50K,Private,Assoc-voc,Married,Service
33,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,<=50K,Gov,HS-grad,Married,Service
26,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
56,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Female,0,0,60,Canada,>50K,Self-employed,Some-college,Married,Sales
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,70,United-States,>50K,Private,Bachelors,Married,Professional
51,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Female,0,2057,60,Canada,<=50K,Self-employed,Some-college,Married,Professional
26,Private,Some-college,10,Never-married,Priv-house-serv,Female,0,0,50,Hungary,<=50K,Private,Some-college,Never-married,Priv-house-serv
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,>50K,Private,Bachelors,Married,Manager
44,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Male,0,0,50,United-States,<=50K,Private,School,Married,Service
36,Private,9th,5,Divorced,Sales,Female,0,0,40,United-States,<=50K,Private,School,Divorced,Sales
42,Private,Some-college,10,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Some-college,Divorced,Service
44,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K,Private,Assoc-acdm,Married,Professional
44,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Male,15024,0,55,United-States,>50K,Private,Bachelors,Married,Service
21,Private,Some-college,10,Never-married,Sales,Female,0,0,20,United-States,<=50K,Private,Some-college,Never-married,Sales
41,Private,Some-college,10,Married-civ-spouse,Sales,Male,0,0,50,United-States,>50K,Private,Some-college,Married,Sales
41,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Male,15024,0,50,Canada,>50K,Private,Doctorate,Married,Manager
62,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Male,7298,0,50,United-States,>50K,Private,Assoc-voc,Married,Professional
27,Private,11th,7,Separated,Craft-repair,Male,0,0,45,Germany,<=50K,Private,School,Separated,Service
38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,>50K,Private,Bachelors,Married,Professional
60,Private,Some-college,10,Separated,Transport-moving,Female,0,0,30,United-States,<=50K,Private,Some-college,Separated,Service
24,Private,12th,8,Never-married,Machine-op-inspct,Male,0,0,40,Mexico,<=50K,Private,School,Never-married,Service
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
22,Private,1st-4th,2,Never-married,Machine-op-inspct,Male,0,0,24,Mexico,<=50K,Private,School,Never-married,Service
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K,Private,Bachelors,Married,Professional
31,Private,Masters,14,Married-civ-spouse,Exec-managerial,Male,0,1977,48,United-States,>50K,Private,Masters,Married,Manager
42,Local-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Male,0,0,55,United-States,>50K,Gov,Prof-school,Married,Manager
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,7298,0,43,United-States,>50K,Private,HS-grad,Married,Service
37,Local-gov,Bachelors,13,Never-married,Tech-support,Female,0,0,42,United-States,<=50K,Gov,Bachelors,Never-married,Service
37,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,45,United-States,>50K,Self-employed,Prof-school,Married,Professional
66,Private,Bachelors,13,Married-civ-spouse,Other-service,Male,0,0,40,United-States,>50K,Private,Bachelors,Married,Service
46,Private,Assoc-voc,11,Separated,Machine-op-inspct,Female,0,0,40,United-States,<=50K,Private,Assoc-voc,Separated,Service
52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,>50K,Private,HS-grad,Married,Service
23,Private,HS-grad,9,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
67,Private,HS-grad,9,Widowed,Exec-managerial,Male,0,0,38,United-States,>50K,Private,HS-grad,Widowed,Manager
19,Private,Some-college,10,Never-married,Sales,Female,0,0,25,United-States,<=50K,Private,Some-college,Never-married,Sales
37,Private,Bachelors,13,Never-married,Prof-specialty,Female,0,0,45,United-States,<=50K,Private,Bachelors,Never-married,Professional
42,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,1977,60,Italy,>50K,Self-employed,HS-grad,Married,Manager
39,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K,Self-employed,Some-college,Married,Service
54,Private,HS-grad,9,Married-civ-spouse,Sales,Male,0,1848,40,United-States,>50K,Private,HS-grad,Married,Sales
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
33,Private,HS-grad,9,Never-married,Other-service,Female,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
69,Self-emp-not-inc,Some-college,10,Widowed,Farming-fishing,Female,0,0,14,United-States,<=50K,Self-employed,Some-college,Widowed,Farming
21,Private,Some-college,10,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,Some-college,Never-married,Service
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,48,United-States,<=50K,Private,HS-grad,Never-married,Service
39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,>50K,Private,HS-grad,Married,Manager
23,Private,Some-college,10,Divorced,Adm-clerical,Male,0,0,40,United-States,<=50K,Private,Some-college,Divorced,Adm-clerical
26,Private,Assoc-voc,11,Divorced,Prof-specialty,Female,0,0,36,United-States,<=50K,Private,Assoc-voc,Divorced,Professional
42,Private,Doctorate,16,Married-spouse-absent,Prof-specialty,Female,0,0,40,United-States,<=50K,Private,Doctorate,Married,Professional
36,Private,HS-grad,9,Divorced,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Service
24,Private,HS-grad,9,Never-married,Transport-moving,Male,0,0,40,Mexico,<=50K,Private,HS-grad,Never-married,Service
35,Private,9th,5,Married-civ-spouse,Other-service,Male,0,0,40,Mexico,<=50K,Private,School,Married,Service
42,Private,HS-grad,9,Divorced,Handlers-cleaners,Female,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Service
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Male,4386,0,44,United-States,>50K,Private,Assoc-voc,Married,Service
41,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Male,0,0,50,United-States,>50K,Private,Doctorate,Married,Professional
27,Private,Assoc-voc,11,Never-married,Machine-op-inspct,Female,0,0,40,United-States,<=50K,Private,Assoc-voc,Never-married,Service
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,99999,0,50,United-States,>50K,Self-employed,Prof-school,Married,Professional
18,Private,HS-grad,9,Never-married,Adm-clerical,Female,0,0,16,United-States,<=50K,Private,HS-grad,Never-married,Adm-clerical
41,Private,Bachelors,13,Married-civ-spouse,Tech-support,Male,0,0,40,United-States,>50K,Private,Bachelors,Married,Service
31,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Some-college,Married,Service
67,Private,1st-4th,2,Widowed,Machine-op-inspct,Female,2062,0,34,Ecuador,<=50K,Private,School,Widowed,Service
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Male,0,0,60,United-States,>50K,Private,Some-college,Married,Manager
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
26,Private,Some-college,10,Never-married,Craft-repair,Male,0,0,40,United-States,<=50K,Private,Some-college,Never-married,Service
40,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Male,7688,0,40,United-States,>50K,Private,Assoc-acdm,Married,Professional
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
38,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Male,0,0,40,United-States,>50K,Private,Assoc-voc,Married,Service
43,Private,HS-grad,9,Separated,Transport-moving,Male,0,0,40,United-States,<=50K,Private,HS-grad,Separated,Service
23,Private,Some-college,10,Separated,Farming-fishing,Female,0,0,40,United-States,<=50K,Private,Some-college,Separated,Farming
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,1902,50,United-States,>50K,Private,Bachelors,Married,Manager
60,Local-gov,Masters,14,Divorced,Prof-specialty,Female,0,0,25,United-States,<=50K,Gov,Masters,Divorced,Professional
38,Local-gov,Masters,14,Never-married,Prof-specialty,Female,0,1669,55,United-States,<=50K,Gov,Masters,Never-married,Professional
21,Local-gov,Some-college,10,Never-married,Prof-specialty,Male,0,0,20,United-States,<=50K,Gov,Some-college,Never-married,Professional
18,Private,Some-college,10,Never-married,Adm-clerical,Female,0,0,25,United-States,<=50K,Private,Some-college,Never-married,Adm-clerical
49,Private,Bachelors,13,Divorced,Exec-managerial,Female,27828,0,60,United-States,>50K,Private,Bachelors,Divorced,Manager
43,Private,5th-6th,3,Divorced,Priv-house-serv,Female,0,0,40,Mexico,<=50K,Private,School,Divorced,Priv-house-serv
36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Male,0,0,25,United-States,>50K,Private,HS-grad,Married,Service
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Female,5178,0,35,United-States,>50K,Private,HS-grad,Married,Service
38,Private,HS-grad,9,Divorced,Machine-op-inspct,Female,0,0,40,United-States,<=50K,Private,HS-grad,Divorced,Service
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Male,0,0,84,United-States,<=50K,Self-employed,Some-college,Married,Farming
58,Private,HS-grad,9,Divorced,Other-service,Female,0,0,35,United-States,<=50K,Private,HS-grad,Divorced,Service
55,Private,HS-grad,9,Divorced,Adm-clerical,Female,0,0,29,United-States,<=50K,Private,HS-grad,Divorced,Adm-clerical
39,Private,Assoc-acdm,12,Divorced,Exec-managerial,Female,0,0,35,Jamaica,<=50K,Private,Assoc-acdm,Divorced,Manager
38,Private,Bachelors,13,Divorced,Prof-specialty,Female,0,0,35,United-States,<=50K,Private,Bachelors,Divorced,Professional
54,Self-emp-not-inc,HS-grad,9,Widowed,Craft-repair,Male,0,2001,35,United-States,<=50K,Self-employed,HS-grad,Widowed,Service
57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,40,United-States,<=50K,Self-employed,Prof-school,Married,Professional
35,Local-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Male,0,0,52,United-States,<=50K,Gov,Assoc-acdm,Married,Service
44,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Male,0,0,60,Taiwan,>50K,Self-employed,Prof-school,Married,Professional
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Male,0,0,40,United-States,<=50K,Private,HS-grad,Married,Service
39,Private,Some-college,10,Never-married,Other-service,Female,0,2205,40,United-States,<=50K,Private,Some-college,Never-married,Service
25,Private,Prof-school,15,Never-married,Prof-specialty,Female,0,0,8,Italy,<=50K,Private,Prof-school,Never-married,Professional
54,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,40,United-States,<=50K,Gov,Bachelors,Married,Manager
23,Private,Bachelors,13,Never-married,Tech-support,Female,0,0,40,United-States,<=50K,Private,Bachelors,Never-married,Service
37,Private,Some-college,10,Never-married,Sales,Male,0,0,60,United-States,<=50K,Private,Some-college,Never-married,Sales
60,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Male,0,0,40,United-States,<=50K,Gov,Assoc-acdm,Married,Service
66,Local-gov,7th-8th,4,Widowed,Other-service,Female,0,0,20,United-States,<=50K,Gov,School,Widowed,Service
36,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Male,0,0,50,United-States,<=50K,Private,Assoc-acdm,Married,Service
29,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Transport-moving,Male,0,1564,50,India,>50K,Self-employed,HS-grad,Married,Service
29,Private,Bachelors,13,Never-married,Adm-clerical,Female,2202,0,40,Taiwan,<=50K,Private,Bachelors,Never-married,Adm-clerical
25,Private,Bachelors,13,Divorced,Prof-specialty,Female,0,0,44,United-States,<=50K,Private,Bachelors,Divorced,Professional
23,Private,Some-college,10,Never-married,Adm-clerical,Male,0,0,40,United-States,<=50K,Private,Some-college,Never-married,Adm-clerical
38,Private,HS-grad,9,Never-married,Other-service,Male,0,0,40,United-States,<=50K,Private,HS-grad,Never-married,Service
33,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Male,0,0,50,United-States,>50K,Private,Some-college,Married,Service
49,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Male,0,0,60,United-States,<=50K,Self-employed,Some-college,Married,Farming
57,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Male,0,0,60,United-States,>50K,Self-employed,HS-grad,Married,Manager
57,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Male,0,0,45,United-States,<=50K,Gov,Bachelors,Married,Manager
46,Private,Some-college,10,Never-married,Machine-op-inspct,Female,0,0,45,United-States,<=50K,Private,Some-college,Never-married,Service
