Date,Hour,Rented Bike Count
2018-10-07,3,372
2018-10-07,4,255
2018-10-07,5,146
2018-10-07,6,189
2018-10-07,7,345
2018-10-07,8,589
2018-10-07,9,753
2018-10-07,10,932
2018-10-07,11,1188
2018-10-07,12,1516
2018-10-07,13,1714
2018-10-07,14,1987
2018-10-07,15,2167
2018-10-07,16,2270
2018-10-07,17,2255
2018-10-07,18,2069
2018-10-07,19,1608
2018-10-07,20,1519
2018-10-07,21,1385
2018-10-07,22,1160
2018-10-07,23,840
2018-10-08,0,711
2018-10-08,1,390
2018-10-08,2,265
2018-10-08,3,192
2018-10-08,4,123
2018-10-08,5,215
2018-10-08,6,503
2018-10-08,7,1206
2018-10-08,8,2005
2018-10-08,9,1166
2018-10-08,10,943
2018-10-08,11,1117
2018-10-08,12,1238
2018-10-08,13,1303
2018-10-08,14,1358
2018-10-08,15,1502
2018-10-08,16,1603
2018-10-08,17,2127
2018-10-08,18,2787
2018-10-08,19,2150
2018-10-08,20,1838
2018-10-08,21,1788
2018-10-08,22,1636
2018-10-08,23,1196
2018-10-09,0,0
2018-10-09,1,0
2018-10-09,2,0
2018-10-09,3,0
2018-10-09,4,0
2018-10-09,5,0
2018-10-09,6,0
2018-10-09,7,0
2018-10-09,8,0
2018-10-09,9,0
2018-10-09,10,0
2018-10-09,11,0
2018-10-09,12,0
2018-10-09,13,0
2018-10-09,14,0
2018-10-09,15,0
2018-10-09,16,0
2018-10-09,17,0
2018-10-09,18,0
2018-10-09,19,0
2018-10-09,20,0
2018-10-09,21,0
2018-10-09,22,0
2018-10-09,23,0
2018-10-10,0,643
2018-10-10,1,144
2018-10-10,2,55
2018-10-10,3,90
2018-10-10,4,82
2018-10-10,5,152
2018-10-10,6,441
2018-10-10,7,1220
2018-10-10,8,2082
2018-10-10,9,1097
2018-10-10,10,792
2018-10-10,11,914
2018-10-10,12,1006
2018-10-10,13,1015
2018-10-10,14,1041
2018-10-10,15,1171
2018-10-10,16,1363
2018-10-10,17,1775
2018-10-10,18,2514
2018-10-10,19,1723
2018-10-10,20,1489
2018-10-10,21,1445
2018-10-10,22,1255
2018-10-10,23,901
2018-10-11,0,707
2018-10-11,1,541
2018-10-11,2,341
2018-10-11,3,218
2018-10-11,4,145
2018-10-11,5,197
2018-10-11,6,518
2018-10-11,7,1233
2018-10-11,8,2000
2018-10-11,9,1070
2018-10-11,10,792
2018-10-11,11,926
2018-10-11,12,967
2018-10-11,13,1000
2018-10-11,14,991
2018-10-11,15,1054
2018-10-11,16,1284
2018-10-11,17,1685
2018-10-11,18,2378
2018-10-11,19,1614
2018-10-11,20,1389
2018-10-11,21,1398
2018-10-11,22,1221
2018-10-11,23,857
2018-10-12,0,706
2018-10-12,1,531
2018-10-12,2,409
2018-10-12,3,225
2018-10-12,4,168
2018-10-12,5,183
2018-10-12,6,412
2018-10-12,7,1142
2018-10-12,8,1996
2018-10-12,9,1106
2018-10-12,10,877
2018-10-12,11,959
2018-10-12,12,1073
2018-10-12,13,1110
2018-10-12,14,1187
2018-10-12,15,1322
2018-10-12,16,1488
2018-10-12,17,1902
2018-10-12,18,2618
2018-10-12,19,1804
2018-10-12,20,1440
2018-10-12,21,1292
2018-10-12,22,1347
2018-10-12,23,940
2018-10-13,0,835
2018-10-13,1,739
2018-10-13,2,512
2018-10-13,3,374
2018-10-13,4,226
2018-10-13,5,148
2018-10-13,6,209
2018-10-13,7,412
2018-10-13,8,728
2018-10-13,9,853
2018-10-13,10,1037
2018-10-13,11,1179
2018-10-13,12,1402
2018-10-13,13,1652
2018-10-13,14,1712
2018-10-13,15,1846
2018-10-13,16,1916
2018-10-13,17,1995
2018-10-13,18,1695
2018-10-13,19,1381
2018-10-13,20,1261
2018-10-13,21,1312
2018-10-13,22,1147
2018-10-13,23,971
2018-10-14,0,811
2018-10-14,1,584
2018-10-14,2,429
2018-10-14,3,308
2018-10-14,4,185
2018-10-14,5,110
2018-10-14,6,150
2018-10-14,7,304
2018-10-14,8,556
2018-10-14,9,775
2018-10-14,10,847
2018-10-14,11,1056
2018-10-14,12,1394
2018-10-14,13,1593
2018-10-14,14,1767
2018-10-14,15,1948
2018-10-14,16,2097
2018-10-14,17,1990
2018-10-14,18,1662
2018-10-14,19,1377
2018-10-14,20,1306
2018-10-14,21,1261
2018-10-14,22,1029
2018-10-14,23,810
2018-10-15,0,638
2018-10-15,1,393
2018-10-15,2,272
2018-10-15,3,171
2018-10-15,4,152
2018-10-15,5,209
2018-10-15,6,504
2018-10-15,7,1271
2018-10-15,8,2070
2018-10-15,9,1119
2018-10-15,10,837
2018-10-15,11,910
2018-10-15,12,1052
2018-10-15,13,1058
2018-10-15,14,1121
2018-10-15,15,1183
2018-10-15,16,1413
2018-10-15,17,1773
2018-10-15,18,2635
2018-10-15,19,1911
2018-10-15,20,1659
2018-10-15,21,1556
2018-10-15,22,1377
2018-10-15,23,914
2018-10-16,0,726
2018-10-16,1,568
2018-10-16,2,427
2018-10-16,3,253
2018-10-16,4,145
2018-10-16,5,202
2018-10-16,6,491
2018-10-16,7,1216
2018-10-16,8,2134
2018-10-16,9,1177
2018-10-16,10,854
2018-10-16,11,914
2018-10-16,12,1063
2018-10-16,13,1108
2018-10-16,14,1113
2018-10-16,15,1203
2018-10-16,16,1407
2018-10-16,17,1811
2018-10-16,18,2716
2018-10-16,19,1867
2018-10-16,20,1568
2018-10-16,21,1618
2018-10-16,22,1425
2018-10-16,23,950
2018-10-17,0,739
2018-10-17,1,600
2018-10-17,2,381
2018-10-17,3,239
2018-10-17,4,157
2018-10-17,5,210
2018-10-17,6,503
2018-10-17,7,1213
2018-10-17,8,2202
2018-10-17,9,1200
2018-10-17,10,842
2018-10-17,11,961
2018-10-17,12,1088
2018-10-17,13,1115
2018-10-17,14,1083
2018-10-17,15,1175
2018-10-17,16,1409
2018-10-17,17,1896
2018-10-17,18,2445
2018-10-17,19,1819
2018-10-17,20,1558
2018-10-17,21,1493
2018-10-17,22,1278
2018-10-17,23,896
2018-10-18,0,694
2018-10-18,1,579
2018-10-18,2,385
2018-10-18,3,244
2018-10-18,4,165
2018-10-18,5,185
2018-10-18,6,458
2018-10-18,7,1191
2018-10-18,8,2154
2018-10-18,9,1165
2018-10-18,10,864
2018-10-18,11,917
2018-10-18,12,1132
2018-10-18,13,1152
2018-10-18,14,1122
2018-10-18,15,1203
2018-10-18,16,1473
2018-10-18,17,1804
2018-10-18,18,2499
2018-10-18,19,1878
2018-10-18,20,1528
2018-10-18,21,1466
2018-10-18,22,1302
2018-10-18,23,944
2018-10-19,0,783
2018-10-19,1,653
2018-10-19,2,433
2018-10-19,3,262
2018-10-19,4,184
2018-10-19,5,162
2018-10-19,6,491
2018-10-19,7,1188
2018-10-19,8,2113
2018-10-19,9,1191
2018-10-19,10,850
2018-10-19,11,981
2018-10-19,12,1161
2018-10-19,13,1190
2018-10-19,14,1221
2018-10-19,15,1390
2018-10-19,16,1527
2018-10-19,17,1939
2018-10-19,18,2631
2018-10-19,19,1769
2018-10-19,20,1512
2018-10-19,21,1457
2018-10-19,22,1331
2018-10-19,23,1018
2018-10-20,0,891
2018-10-20,1,774
2018-10-20,2,522
2018-10-20,3,386
2018-10-20,4,246
2018-10-20,5,154
2018-10-20,6,219
2018-10-20,7,427
2018-10-20,8,784
2018-10-20,9,921
2018-10-20,10,997
2018-10-20,11,1175
2018-10-20,12,1407
2018-10-20,13,1585
2018-10-20,14,1649
2018-10-20,15,1760
2018-10-20,16,1813
2018-10-20,17,1949
2018-10-20,18,1707
2018-10-20,19,1407
2018-10-20,20,1270
2018-10-20,21,1249
2018-10-20,22,1141
2018-10-20,23,922
2018-10-21,0,848
2018-10-21,1,622
2018-10-21,2,428
2018-10-21,3,342
2018-10-21,4,206
2018-10-21,5,146
2018-10-21,6,172
2018-10-21,7,315
2018-10-21,8,534
2018-10-21,9,679
2018-10-21,10,936
2018-10-21,11,1055
2018-10-21,12,1417
2018-10-21,13,1519
2018-10-21,14,1642
2018-10-21,15,1891
2018-10-21,16,1976
2018-10-21,17,1883
2018-10-21,18,1618
2018-10-21,19,1464
2018-10-21,20,1306
2018-10-21,21,1158
2018-10-21,22,1025
2018-10-21,23,724
2018-10-22,0,623
2018-10-22,1,372
2018-10-22,2,253
2018-10-22,3,175
2018-10-22,4,110
2018-10-22,5,202
2018-10-22,6,513
2018-10-22,7,1244
2018-10-22,8,2111
2018-10-22,9,1104
2018-10-22,10,817
2018-10-22,11,941
2018-10-22,12,1034
2018-10-22,13,1064
2018-10-22,14,1122
2018-10-22,15,1167
2018-10-22,16,1464
2018-10-22,17,1904
2018-10-22,18,2613
2018-10-22,19,1860
2018-10-22,20,1593
2018-10-22,21,1513
2018-10-22,22,1360
2018-10-22,23,916
2018-10-23,0,726
2018-10-23,1,547
2018-10-23,2,356
2018-10-23,3,243
2018-10-23,4,170
2018-10-23,5,193
2018-10-23,6,456
2018-10-23,7,839
2018-10-23,8,1423
2018-10-23,9,1026
2018-10-23,10,735
2018-10-23,11,81
2018-10-23,12,363
2018-10-23,13,652
2018-10-23,14,837
2018-10-23,15,1010
2018-10-23,16,1294
2018-10-23,17,1604
2018-10-23,18,2415
2018-10-23,19,1685
2018-10-23,20,1433
2018-10-23,21,1380
2018-10-23,22,1257
2018-10-23,23,876
2018-10-24,0,708
2018-10-24,1,573
2018-10-24,2,371
2018-10-24,3,249
2018-10-24,4,162
2018-10-24,5,164
2018-10-24,6,453
2018-10-24,7,1165
2018-10-24,8,2108
2018-10-24,9,1151
2018-10-24,10,811
2018-10-24,11,940
2018-10-24,12,1126
2018-10-24,13,1106
2018-10-24,14,1150
2018-10-24,15,1161
2018-10-24,16,1492
2018-10-24,17,1904
2018-10-24,18,2612
2018-10-24,19,1827
2018-10-24,20,1556
2018-10-24,21,1464
2018-10-24,22,1281
2018-10-24,23,884
2018-10-25,0,729
2018-10-25,1,572
2018-10-25,2,421
2018-10-25,3,266
2018-10-25,4,161
2018-10-25,5,193
2018-10-25,6,450
2018-10-25,7,1251
2018-10-25,8,2070
2018-10-25,9,1168
2018-10-25,10,779
2018-10-25,11,956
2018-10-25,12,1188
2018-10-25,13,1154
2018-10-25,14,1192
2018-10-25,15,1275
2018-10-25,16,1528
2018-10-25,17,1961
2018-10-25,18,2632
2018-10-25,19,1968
2018-10-25,20,1596
2018-10-25,21,1513
2018-10-25,22,1316
2018-10-25,23,919
2018-10-26,0,753
2018-10-26,1,629
2018-10-26,2,434
2018-10-26,3,327
2018-10-26,4,185
2018-10-26,5,178
2018-10-26,6,376
2018-10-26,7,556
2018-10-26,8,556
2018-10-26,9,144
2018-10-26,10,191
2018-10-26,11,54
2018-10-26,12,29
2018-10-26,13,18
2018-10-26,14,147
2018-10-26,15,576
2018-10-26,16,900
2018-10-26,17,1386
2018-10-26,18,1882
2018-10-26,19,1228
2018-10-26,20,1003
2018-10-26,21,542
2018-10-26,22,680
2018-10-26,23,603
2018-10-27,0,640
2018-10-27,1,585
2018-10-27,2,478
2018-10-27,3,346
2018-10-27,4,233
2018-10-27,5,146
2018-10-27,6,197
2018-10-27,7,388
2018-10-27,8,713
2018-10-27,9,785
2018-10-27,10,898
2018-10-27,11,996
2018-10-27,12,1076
2018-10-27,13,1118
2018-10-27,14,1183
2018-10-27,15,1254
2018-10-27,16,1308
2018-10-27,17,1176
2018-10-27,18,1054
2018-10-27,19,864
2018-10-27,20,775
2018-10-27,21,775
2018-10-27,22,752
2018-10-27,23,658
2018-10-28,0,699
2018-10-28,1,531
2018-10-28,2,450
2018-10-28,3,299
2018-10-28,4,148
2018-10-28,5,27
2018-10-28,6,55
2018-10-28,7,134
2018-10-28,8,74
2018-10-28,9,195
2018-10-28,10,330
2018-10-28,11,544
2018-10-28,12,630
2018-10-28,13,916
2018-10-28,14,962
2018-10-28,15,948
2018-10-28,16,385
2018-10-28,17,535
2018-10-28,18,651
2018-10-28,19,645
2018-10-28,20,624
2018-10-28,21,670
2018-10-28,22,625
2018-10-28,23,512
2018-10-29,0,434
2018-10-29,1,326
2018-10-29,2,184
2018-10-29,3,123
2018-10-29,4,117
2018-10-29,5,161
2018-10-29,6,436
2018-10-29,7,1070
2018-10-29,8,1888
2018-10-29,9,1021
2018-10-29,10,771
2018-10-29,11,796
2018-10-29,12,737
2018-10-29,13,815
2018-10-29,14,838
2018-10-29,15,884
2018-10-29,16,1069
2018-10-29,17,1274
2018-10-29,18,1987
2018-10-29,19,1377
2018-10-29,20,1026
2018-10-29,21,979
2018-10-29,22,906
2018-10-29,23,658
2018-10-30,0,488
2018-10-30,1,440
2018-10-30,2,283
2018-10-30,3,182
2018-10-30,4,150
2018-10-30,5,162
2018-10-30,6,394
2018-10-30,7,1005
2018-10-30,8,1883
2018-10-30,9,982
2018-10-30,10,684
2018-10-30,11,782
2018-10-30,12,881
2018-10-30,13,847
2018-10-30,14,903
2018-10-30,15,965
2018-10-30,16,1110
2018-10-30,17,1357
2018-10-30,18,2074
2018-10-30,19,1442
2018-10-30,20,1186
2018-10-30,21,1147
2018-10-30,22,948
2018-10-30,23,527
2018-10-31,0,294
2018-10-31,1,324
2018-10-31,2,287
2018-10-31,3,227
2018-10-31,4,146
2018-10-31,5,141
2018-10-31,6,402
2018-10-31,7,1060
2018-10-31,8,1907
2018-10-31,9,996
2018-10-31,10,717
2018-10-31,11,818
2018-10-31,12,907
2018-10-31,13,983
2018-10-31,14,963
2018-10-31,15,994
2018-10-31,16,1185
2018-10-31,17,1462
2018-10-31,18,2094
2018-10-31,19,1507
2018-10-31,20,1176
2018-10-31,21,1069
2018-10-31,22,1088
2018-10-31,23,798
2018-11-01,0,584
2018-11-01,1,524
2018-11-01,2,362
2018-11-01,3,242
2018-11-01,4,147
2018-11-01,5,154
2018-11-01,6,433
2018-11-01,7,1055
2018-11-01,8,1899
2018-11-01,9,1011
2018-11-01,10,696
2018-11-01,11,852
2018-11-01,12,926
2018-11-01,13,968
2018-11-01,14,1040
2018-11-01,15,1094
2018-11-01,16,1206
2018-11-01,17,1569
2018-11-01,18,2254
2018-11-01,19,1561
2018-11-01,20,1269
2018-11-01,21,1197
2018-11-01,22,1115
2018-11-01,23,806
2018-11-02,0,642
2018-11-02,1,560
2018-11-02,2,369
2018-11-02,3,251
2018-11-02,4,166
2018-11-02,5,153
2018-11-02,6,403
2018-11-02,7,1024
2018-11-02,8,1906
2018-11-02,9,1027
2018-11-02,10,751
2018-11-02,11,880
2018-11-02,12,1023
2018-11-02,13,1130
2018-11-02,14,1160
2018-11-02,15,1251
2018-11-02,16,1424
2018-11-02,17,1730
2018-11-02,18,2314
2018-11-02,19,1568
2018-11-02,20,1242
2018-11-02,21,1146
2018-11-02,22,1106
2018-11-02,23,851
2018-11-03,0,0
2018-11-03,1,0
2018-11-03,2,0
2018-11-03,3,0
2018-11-03,4,0
2018-11-03,5,0
2018-11-03,6,0
2018-11-03,7,0
2018-11-03,8,0
2018-11-03,9,0
2018-11-03,10,0
2018-11-03,11,0
2018-11-03,12,0
2018-11-03,13,0
2018-11-03,14,0
2018-11-03,15,0
2018-11-03,16,0
2018-11-03,17,0
2018-11-03,18,0
2018-11-03,19,0
2018-11-03,20,0
2018-11-03,21,0
2018-11-03,22,0
2018-11-03,23,0
2018-11-04,0,720
2018-11-04,1,517
2018-11-04,2,378
2018-11-04,3,296
2018-11-04,4,188
2018-11-04,5,112
2018-11-04,6,141
2018-11-04,7,259
2018-11-04,8,481
2018-11-04,9,632
2018-11-04,10,747
2018-11-04,11,963
2018-11-04,12,1145
2018-11-04,13,1355
2018-11-04,14,1511
2018-11-04,15,1579
2018-11-04,16,1690
2018-11-04,17,1596
2018-11-04,18,1335
2018-11-04,19,1180
2018-11-04,20,1077
2018-11-04,21,1001
2018-11-04,22,912
2018-11-04,23,656
2018-11-05,0,520
2018-11-05,1,346
2018-11-05,2,206
2018-11-05,3,161
2018-11-05,4,107
2018-11-05,5,166
2018-11-05,6,448
2018-11-05,7,1115
2018-11-05,8,1975
2018-11-05,9,1005
2018-11-05,10,790
2018-11-05,11,829
2018-11-05,12,971
2018-11-05,13,986
2018-11-05,14,993
2018-11-05,15,1100
2018-11-05,16,1318
2018-11-05,17,1664
2018-11-05,18,2357
2018-11-05,19,1618
2018-11-05,20,1464
2018-11-05,21,1289
2018-11-05,22,1215
2018-11-05,23,829
2018-11-06,0,0
2018-11-06,1,0
2018-11-06,2,0
2018-11-06,3,0
2018-11-06,4,0
2018-11-06,5,0
2018-11-06,6,0
2018-11-06,7,0
2018-11-06,8,0
2018-11-06,9,0
2018-11-06,10,0
2018-11-06,11,0
2018-11-06,12,0
2018-11-06,13,0
2018-11-06,14,0
2018-11-06,15,0
2018-11-06,16,0
2018-11-06,17,0
2018-11-06,18,0
2018-11-06,19,0
2018-11-06,20,0
2018-11-06,21,0
2018-11-06,22,0
2018-11-06,23,0
2018-11-07,0,639
2018-11-07,1,410
2018-11-07,2,136
2018-11-07,3,40
2018-11-07,4,47
2018-11-07,5,71
2018-11-07,6,194
2018-11-07,7,526
2018-11-07,8,1171
2018-11-07,9,740
2018-11-07,10,555
2018-11-07,11,608
2018-11-07,12,697
2018-11-07,13,798
2018-11-07,14,767
2018-11-07,15,848
2018-11-07,16,834
2018-11-07,17,1115
2018-11-07,18,1347
2018-11-07,19,1176
2018-11-07,20,1062
2018-11-07,21,1062
2018-11-07,22,1003
2018-11-07,23,679
2018-11-08,0,395
2018-11-08,1,158
2018-11-08,2,122
2018-11-08,3,78
2018-11-08,4,50
2018-11-08,5,49
2018-11-08,6,136
2018-11-08,7,174
2018-11-08,8,148
2018-11-08,9,56
2018-11-08,10,17
2018-11-08,11,25
2018-11-08,12,17
2018-11-08,13,18
2018-11-08,14,46
2018-11-08,15,56
2018-11-08,16,14
2018-11-08,17,30
2018-11-08,18,40
2018-11-08,19,19
2018-11-08,20,12
2018-11-08,21,21
2018-11-08,22,14
2018-11-08,23,26
2018-11-09,0,0
2018-11-09,1,0
2018-11-09,2,0
2018-11-09,3,0
2018-11-09,4,0
2018-11-09,5,0
2018-11-09,6,0
2018-11-09,7,0
2018-11-09,8,0
2018-11-09,9,0
2018-11-09,10,0
2018-11-09,11,0
2018-11-09,12,0
2018-11-09,13,0
2018-11-09,14,0
2018-11-09,15,0
2018-11-09,16,0
2018-11-09,17,0
2018-11-09,18,0
2018-11-09,19,0
2018-11-09,20,0
2018-11-09,21,0
2018-11-09,22,0
2018-11-09,23,0
2018-11-10,0,754
2018-11-10,1,679
2018-11-10,2,568
2018-11-10,3,372
2018-11-10,4,223
2018-11-10,5,137
2018-11-10,6,167
2018-11-10,7,309
2018-11-10,8,589
2018-11-10,9,628
2018-11-10,10,699
2018-11-10,11,768
2018-11-10,12,1034
2018-11-10,13,1094
2018-11-10,14,1113
2018-11-10,15,1229
2018-11-10,16,1263
2018-11-10,17,1379
2018-11-10,18,1226
2018-11-10,19,957
2018-11-10,20,877
2018-11-10,21,847
2018-11-10,22,885
2018-11-10,23,676
2018-11-11,0,655
2018-11-11,1,518
2018-11-11,2,370
2018-11-11,3,314
2018-11-11,4,189
2018-11-11,5,111
2018-11-11,6,117
2018-11-11,7,228
2018-11-11,8,395
2018-11-11,9,574
2018-11-11,10,563
2018-11-11,11,578
2018-11-11,12,769
2018-11-11,13,758
2018-11-11,14,810
2018-11-11,15,832
2018-11-11,16,616
2018-11-11,17,660
2018-11-11,18,752
2018-11-11,19,685
2018-11-11,20,711
2018-11-11,21,689
2018-11-11,22,690
2018-11-11,23,554
2018-11-12,0,456
2018-11-12,1,344
2018-11-12,2,187
2018-11-12,3,122
2018-11-12,4,109
2018-11-12,5,158
2018-11-12,6,419
2018-11-12,7,1004
2018-11-12,8,1699
2018-11-12,9,931
2018-11-12,10,683
2018-11-12,11,785
2018-11-12,12,888
2018-11-12,13,889
2018-11-12,14,886
2018-11-12,15,1084
2018-11-12,16,1193
2018-11-12,17,1472
2018-11-12,18,2022
2018-11-12,19,1466
2018-11-12,20,1292
2018-11-12,21,1189
2018-11-12,22,1023
2018-11-12,23,702
2018-11-13,0,587
2018-11-13,1,487
2018-11-13,2,330
2018-11-13,3,205
2018-11-13,4,133
2018-11-13,5,162
2018-11-13,6,402
2018-11-13,7,1066
2018-11-13,8,1910
2018-11-13,9,990
2018-11-13,10,710
2018-11-13,11,789
2018-11-13,12,890
2018-11-13,13,912
2018-11-13,14,928
2018-11-13,15,980
2018-11-13,16,1188
2018-11-13,17,1420
2018-11-13,18,2159
2018-11-13,19,1529
2018-11-13,20,1208
2018-11-13,21,1163
2018-11-13,22,1126
2018-11-13,23,718
2018-11-14,0,612
2018-11-14,1,517
2018-11-14,2,327
2018-11-14,3,210
2018-11-14,4,164
2018-11-14,5,135
2018-11-14,6,362
2018-11-14,7,1047
2018-11-14,8,1916
2018-11-14,9,1019
2018-11-14,10,779
2018-11-14,11,892
2018-11-14,12,963
2018-11-14,13,1028
2018-11-14,14,1001
2018-11-14,15,1063
2018-11-14,16,1137
2018-11-14,17,1532
2018-11-14,18,2200
2018-11-14,19,1464
2018-11-14,20,1269
2018-11-14,21,1239
2018-11-14,22,1074
2018-11-14,23,757
2018-11-15,0,610
2018-11-15,1,489
2018-11-15,2,313
2018-11-15,3,219
2018-11-15,4,154
2018-11-15,5,172
2018-11-15,6,357
2018-11-15,7,883
2018-11-15,8,1686
2018-11-15,9,1300
2018-11-15,10,782
2018-11-15,11,770
2018-11-15,12,942
2018-11-15,13,883
2018-11-15,14,899
2018-11-15,15,971
2018-11-15,16,1123
2018-11-15,17,1416
2018-11-15,18,2034
2018-11-15,19,1448
2018-11-15,20,1146
2018-11-15,21,1123
2018-11-15,22,1061
2018-11-15,23,721
2018-11-16,0,683
2018-11-16,1,520
2018-11-16,2,376
2018-11-16,3,262
2018-11-16,4,171
2018-11-16,5,151
2018-11-16,6,412
2018-11-16,7,939
2018-11-16,8,1692
2018-11-16,9,991
2018-11-16,10,699
2018-11-16,11,834
2018-11-16,12,886
2018-11-16,13,920
2018-11-16,14,915
2018-11-16,15,995
2018-11-16,16,1126
2018-11-16,17,1346
2018-11-16,18,1956
2018-11-16,19,1303
2018-11-16,20,995
2018-11-16,21,907
2018-11-16,22,894
2018-11-16,23,687
2018-11-17,0,626
2018-11-17,1,597
2018-11-17,2,456
2018-11-17,3,288
2018-11-17,4,195
2018-11-17,5,129
2018-11-17,6,151
2018-11-17,7,315
2018-11-17,8,530
2018-11-17,9,644
2018-11-17,10,733
2018-11-17,11,830
2018-11-17,12,994
2018-11-17,13,1037
2018-11-17,14,969
2018-11-17,15,1018
2018-11-17,16,974
2018-11-17,17,1031
2018-11-17,18,877
2018-11-17,19,735
2018-11-17,20,644
2018-11-17,21,685
2018-11-17,22,655
2018-11-17,23,576
2018-11-18,0,592
2018-11-18,1,443
2018-11-18,2,335
2018-11-18,3,258
2018-11-18,4,165
2018-11-18,5,92
2018-11-18,6,114
2018-11-18,7,191
2018-11-18,8,371
2018-11-18,9,457
2018-11-18,10,583
2018-11-18,11,645
2018-11-18,12,776
2018-11-18,13,905
2018-11-18,14,1054
2018-11-18,15,1047
2018-11-18,16,1026
2018-11-18,17,1039
2018-11-18,18,902
2018-11-18,19,759
2018-11-18,20,719
2018-11-18,21,682
2018-11-18,22,632
2018-11-18,23,532
2018-11-19,0,457
2018-11-19,1,277
2018-11-19,2,190
2018-11-19,3,133
2018-11-19,4,88
2018-11-19,5,167
2018-11-19,6,418
2018-11-19,7,991
2018-11-19,8,1751
2018-11-19,9,889
2018-11-19,10,651
2018-11-19,11,745
2018-11-19,12,785
2018-11-19,13,785
2018-11-19,14,793
2018-11-19,15,839
2018-11-19,16,968
2018-11-19,17,1233
2018-11-19,18,1904
2018-11-19,19,1304
2018-11-19,20,1030
2018-11-19,21,1019
2018-11-19,22,910
2018-11-19,23,629
2018-11-20,0,478
2018-11-20,1,422
2018-11-20,2,286
2018-11-20,3,202
2018-11-20,4,119
2018-11-20,5,141
2018-11-20,6,369
2018-11-20,7,934
2018-11-20,8,1818
2018-11-20,9,955
2018-11-20,10,659
2018-11-20,11,699
2018-11-20,12,788
2018-11-20,13,798
2018-11-20,14,790
2018-11-20,15,861
2018-11-20,16,967
2018-11-20,17,1269
2018-11-20,18,1857
2018-11-20,19,1317
2018-11-20,20,1078
2018-11-20,21,1020
2018-11-20,22,922
2018-11-20,23,378
2018-11-21,0,119
2018-11-21,1,159
2018-11-21,2,129
2018-11-21,3,112
2018-11-21,4,97
2018-11-21,5,118
2018-11-21,6,299
2018-11-21,7,788
2018-11-21,8,1622
2018-11-21,9,867
2018-11-21,10,611
2018-11-21,11,649
2018-11-21,12,697
2018-11-21,13,623
2018-11-21,14,474
2018-11-21,15,550
2018-11-21,16,755
2018-11-21,17,1101
2018-11-21,18,1679
2018-11-21,19,1113
2018-11-21,20,936
2018-11-21,21,838
2018-11-21,22,825
2018-11-21,23,571
2018-11-22,0,443
2018-11-22,1,382
2018-11-22,2,271
2018-11-22,3,164
2018-11-22,4,121
2018-11-22,5,133
2018-11-22,6,332
2018-11-22,7,848
2018-11-22,8,1671
2018-11-22,9,883
2018-11-22,10,603
2018-11-22,11,644
2018-11-22,12,717
2018-11-22,13,678
2018-11-22,14,692
2018-11-22,15,716
2018-11-22,16,759
2018-11-22,17,1101
2018-11-22,18,1591
2018-11-22,19,1032
2018-11-22,20,777
2018-11-22,21,759
2018-11-22,22,691
2018-11-22,23,488
2018-11-23,0,470
2018-11-23,1,401
2018-11-23,2,279
2018-11-23,3,191
2018-11-23,4,109
2018-11-23,5,129
2018-11-23,6,339
2018-11-23,7,727
2018-11-23,8,1516
2018-11-23,9,800
2018-11-23,10,582
2018-11-23,11,635
2018-11-23,12,664
2018-11-23,13,731
2018-11-23,14,719
2018-11-23,15,752
2018-11-23,16,891
2018-11-23,17,1101
2018-11-23,18,1548
2018-11-23,19,1007
2018-11-23,20,767
2018-11-23,21,679
2018-11-23,22,729
2018-11-23,23,548
2018-11-24,0,499
2018-11-24,1,507
2018-11-24,2,335
2018-11-24,3,272
2018-11-24,4,151
2018-11-24,5,95
2018-11-24,6,79
2018-11-24,7,30
2018-11-24,8,33
2018-11-24,9,24
2018-11-24,10,62
2018-11-24,11,114
2018-11-24,12,167
2018-11-24,13,241
2018-11-24,14,298
2018-11-24,15,330
2018-11-24,16,436
2018-11-24,17,435
2018-11-24,18,426
2018-11-24,19,420
2018-11-24,20,349
2018-11-24,21,392
2018-11-24,22,396
2018-11-24,23,386
2018-11-25,0,420
2018-11-25,1,370
2018-11-25,2,285
2018-11-25,3,184
2018-11-25,4,138
2018-11-25,5,88
2018-11-25,6,75
2018-11-25,7,142
2018-11-25,8,250
2018-11-25,9,355
2018-11-25,10,430
2018-11-25,11,522
2018-11-25,12,700
2018-11-25,13,675
2018-11-25,14,777
2018-11-25,15,846
2018-11-25,16,872
2018-11-25,17,813
2018-11-25,18,663
2018-11-25,19,616
2018-11-25,20,570
2018-11-25,21,546
2018-11-25,22,496
2018-11-25,23,379
2018-11-26,0,387
2018-11-26,1,214
2018-11-26,2,175
2018-11-26,3,119
2018-11-26,4,99
2018-11-26,5,115
2018-11-26,6,339
2018-11-26,7,819
2018-11-26,8,1524
2018-11-26,9,795
2018-11-26,10,586
2018-11-26,11,643
2018-11-26,12,752
2018-11-26,13,718
2018-11-26,14,796
2018-11-26,15,794
2018-11-26,16,935
2018-11-26,17,1156
2018-11-26,18,1708
2018-11-26,19,1181
2018-11-26,20,943
2018-11-26,21,955
2018-11-26,22,846
2018-11-26,23,563
2018-11-27,0,496
2018-11-27,1,408
2018-11-27,2,299
2018-11-27,3,183
2018-11-27,4,95
2018-11-27,5,140
2018-11-27,6,317
2018-11-27,7,815
2018-11-27,8,1577
2018-11-27,9,800
2018-11-27,10,616
2018-11-27,11,623
